"","year","month","UF","nconcep","nconcep_educ_low","nconcep_educ_high","nconcep_age_young","nconcep_age_old","nfetal","nfetal_educ_low","nfetal_educ_high","nfetal_age_young","nfetal_age_old","totalconcep","totalconcep_educ_low","totalconcep_educ_high","totalconcep_age_young","totalconcep_age_old"
"249",2019,3,"CE",9023,2762,6261,3473,5550,112,0,0,0,0,9135,2762,6261,3473,5550
"250",2019,3,"DF",3024,518,2506,921,2103,18,0,0,0,0,3042,518,2506,921,2103
"251",2019,3,"ES",3928,1017,2911,1369,2559,22,0,0,0,0,3950,1017,2911,1369,2559
"252",2019,3,"GO",7160,1565,5595,2807,4353,54,0,0,0,0,7214,1565,5595,2807,4353
"253",2019,3,"MA",7919,2684,5235,3986,3933,99,0,0,0,0,8018,2684,5235,3986,3933
"254",2019,3,"MG",18294,3890,14404,6193,12101,178,0,0,0,0,18472,3890,14404,6193,12101
"255",2019,3,"MS",3326,974,2352,1382,1944,34,0,0,0,0,3360,974,2352,1382,1944
"256",2019,3,"MT",4361,898,3463,1820,2541,41,0,0,0,0,4402,898,3463,1820,2541
"257",2019,3,"PA",9826,3878,5948,4860,4966,137,0,0,0,0,9963,3878,5948,4860,4966
"258",2019,3,"PB",3914,1276,2638,1556,2358,39,0,0,0,0,3953,1276,2638,1556,2358
"259",2019,3,"PE",9298,2986,6312,3923,5375,88,0,0,0,0,9386,2986,6312,3923,5375
"260",2019,3,"PI",3319,1081,2238,1458,1861,33,0,0,0,0,3352,1081,2238,1458,1861
"261",2019,3,"PR",11737,2796,8941,4154,7583,73,0,0,0,0,11810,2796,8941,4154,7583
"262",2019,3,"RJ",15032,3680,11352,5693,9339,172,0,0,0,0,15204,3680,11352,5693,9339
"263",2019,3,"RN",2895,1010,1885,1142,1753,36,0,0,0,0,2931,1010,1885,1142,1753
"264",2019,3,"RO",1924,567,1357,850,1074,14,0,0,0,0,1938,567,1357,850,1074
"265",2019,3,"RR",1136,359,777,569,567,8,0,0,0,0,1144,359,777,569,567
"266",2019,3,"RS",10606,3019,7587,3510,7096,66,0,0,0,0,10672,3019,7587,3510,7096
"267",2019,3,"SC",7417,1640,5777,2435,4982,69,0,0,0,0,7486,1640,5777,2435,4982
"268",2019,3,"SE",2392,936,1456,1000,1392,29,0,0,0,0,2421,936,1456,1000,1392
"269",2019,3,"SP",43973,6928,37045,14409,29564,356,0,0,0,0,44329,6928,37045,14409,29564
"270",2019,3,"TO",1799,453,1346,815,984,19,0,0,0,0,1818,453,1346,815,984
"271",2019,4,"AC",1033,442,591,545,488,14,0,0,0,0,1047,442,591,545,488
"272",2019,4,"AL",3223,1327,1896,1581,1642,25,0,0,0,0,3248,1327,1896,1581,1642
"273",2019,4,"AM",5788,2002,3786,2973,2815,90,0,0,0,0,5878,2002,3786,2973,2815
"274",2019,4,"AP",1000,349,651,488,512,13,0,0,0,0,1013,349,651,488,512
"275",2019,4,"BA",12554,3885,8669,5036,7518,173,0,0,0,0,12727,3885,8669,5036,7518
"276",2019,4,"CE",8570,2543,6027,3466,5104,96,0,0,0,0,8666,2543,6027,3466,5104
"277",2019,4,"DF",3007,496,2511,900,2107,29,0,0,0,0,3036,496,2511,900,2107
"278",2019,4,"ES",4169,1125,3044,1547,2622,27,0,0,0,0,4196,1125,3044,1547,2622
"279",2019,4,"GO",7051,1537,5514,2656,4395,50,0,0,0,0,7101,1537,5514,2656,4395
"280",2019,4,"MA",7017,2438,4579,3576,3441,90,0,0,0,0,7107,2438,4579,3576,3441
"281",2019,4,"MG",18396,3861,14535,6341,12055,178,0,0,0,0,18574,3861,14535,6341,12055
"282",2019,4,"MS",3456,1010,2446,1408,2048,29,0,0,0,0,3485,1010,2446,1408,2048
"283",2019,4,"MT",4297,822,3475,1849,2448,43,0,0,0,0,4340,822,3475,1849,2448
"284",2019,4,"PA",9165,3530,5635,4740,4425,112,0,0,0,0,9277,3530,5635,4740,4425
"285",2019,4,"PB",3807,1303,2504,1544,2263,36,0,0,0,0,3843,1303,2504,1544,2263
"286",2019,4,"PE",8932,2874,6058,3869,5063,102,0,0,0,0,9034,2874,6058,3869,5063
"287",2019,4,"PI",3032,964,2068,1325,1707,48,0,0,0,0,3080,964,2068,1325,1707
"288",2019,4,"PR",11856,2694,9162,4207,7649,76,0,0,0,0,11932,2694,9162,4207,7649
"289",2019,4,"RJ",15434,3948,11486,5911,9523,183,0,0,0,0,15617,3948,11486,5911,9523
"290",2019,4,"RN",3022,977,2045,1190,1832,28,0,0,0,0,3050,977,2045,1190,1832
"291",2019,4,"RO",1878,521,1357,818,1060,14,0,0,0,0,1892,521,1357,818,1060
"292",2019,4,"RR",1040,328,712,537,503,9,0,0,0,0,1049,328,712,537,503
"293",2019,4,"RS",10666,3030,7636,3594,7072,61,0,0,0,0,10727,3030,7636,3594,7072
"294",2019,4,"SC",7795,1778,6017,2656,5139,59,0,0,0,0,7854,1778,6017,2656,5139
"295",2019,4,"SE",2359,854,1505,1001,1358,23,0,0,0,0,2382,854,1505,1001,1358
"296",2019,4,"SP",43653,6619,37034,14372,29281,366,0,0,0,0,44019,6619,37034,14372,29281
"297",2019,4,"TO",1640,376,1264,722,918,13,0,0,0,0,1653,376,1264,722,918
"298",2019,5,"AC",1200,529,671,615,585,6,0,0,0,0,1206,529,671,615,585
"299",2019,5,"AL",3635,1553,2082,1824,1811,27,0,0,0,0,3662,1553,2082,1824,1811
"300",2019,5,"AM",6529,2228,4301,3349,3180,78,0,0,0,0,6607,2228,4301,3349,3180
"301",2019,5,"AP",971,360,611,490,481,21,0,0,0,0,992,360,611,490,481
"302",2019,5,"BA",14477,4411,10066,5731,8746,159,0,0,0,0,14636,4411,10066,5731,8746
"303",2019,5,"CE",9454,2873,6581,3716,5738,98,0,0,0,0,9552,2873,6581,3716,5738
"304",2019,5,"DF",3303,526,2777,982,2321,35,0,0,0,0,3338,526,2777,982,2321
"305",2019,5,"ES",4671,1233,3438,1636,3035,29,0,0,0,0,4700,1233,3438,1636,3035
"306",2019,5,"GO",7999,1584,6415,3125,4874,55,0,0,0,0,8054,1584,6415,3125,4874
"307",2019,5,"MA",7504,2451,5053,3751,3753,100,0,0,0,0,7604,2451,5053,3751,3753
"308",2019,5,"MG",20920,4288,16632,7170,13750,192,0,0,0,0,21112,4288,16632,7170,13750
"309",2019,5,"MS",3583,1088,2495,1480,2103,36,0,0,0,0,3619,1088,2495,1480,2103
"310",2019,5,"MT",4695,894,3801,1936,2759,49,0,0,0,0,4744,894,3801,1936,2759
"311",2019,5,"PA",10027,3904,6123,5184,4843,113,0,0,0,0,10140,3904,6123,5184,4843
"312",2019,5,"PB",4357,1496,2861,1812,2545,41,0,0,0,0,4398,1496,2861,1812,2545
"313",2019,5,"PE",10221,3221,7000,4298,5923,115,0,0,0,0,10336,3221,7000,4298,5923
"314",2019,5,"PI",3315,1030,2285,1458,1857,23,0,0,0,0,3338,1030,2285,1458,1857
"315",2019,5,"PR",12859,2886,9973,4499,8360,93,0,0,0,0,12952,2886,9973,4499,8360
"316",2019,5,"RJ",17166,4355,12811,6604,10562,197,0,0,0,0,17363,4355,12811,6604,10562
"317",2019,5,"RN",3536,1120,2416,1382,2154,32,0,0,0,0,3568,1120,2416,1382,2154
"318",2019,5,"RO",2015,564,1451,886,1129,21,0,0,0,0,2036,564,1451,886,1129
"319",2019,5,"RR",1213,399,814,598,615,18,0,0,0,0,1231,399,814,598,615
"320",2019,5,"RS",11935,3318,8617,3981,7954,79,0,0,0,0,12014,3318,8617,3981,7954
"321",2019,5,"SC",8218,1828,6390,2675,5543,54,0,0,0,0,8272,1828,6390,2675,5543
"322",2019,5,"SE",2601,1028,1573,1142,1459,24,0,0,0,0,2625,1028,1573,1142,1459
"323",2019,5,"SP",48302,7530,40772,15763,32539,358,0,0,0,0,48660,7530,40772,15763,32539
"324",2019,5,"TO",1843,440,1403,828,1015,26,0,0,0,0,1869,440,1403,828,1015
"325",2019,6,"AC",1187,492,695,582,605,12,0,0,0,0,1199,492,695,582,605
"326",2019,6,"AL",3971,1611,2360,1925,2046,36,0,0,0,0,4007,1611,2360,1925,2046
"327",2019,6,"AM",6524,2189,4335,3260,3264,57,0,0,0,0,6581,2189,4335,3260,3264
"328",2019,6,"AP",929,367,562,501,428,18,0,0,0,0,947,367,562,501,428
"329",2019,6,"BA",15744,4871,10873,6231,9513,181,0,0,0,0,15925,4871,10873,6231,9513
"330",2019,6,"CE",9749,2877,6872,3809,5940,102,0,0,0,0,9851,2877,6872,3809,5940
"331",2019,6,"DF",3564,560,3004,1047,2517,28,0,0,0,0,3592,560,3004,1047,2517
"332",2019,6,"ES",4775,1292,3483,1693,3082,44,0,0,0,0,4819,1292,3483,1693,3082
"333",2019,6,"GO",8027,1575,6452,3099,4928,64,0,0,0,0,8091,1575,6452,3099,4928
"334",2019,6,"MA",7836,2596,5240,3878,3958,102,0,0,0,0,7938,2596,5240,3878,3958
"335",2019,6,"MG",21614,4439,17175,7428,14186,193,0,0,0,0,21807,4439,17175,7428,14186
"336",2019,6,"MS",3645,1092,2553,1512,2133,56,0,0,0,0,3701,1092,2553,1512,2133
"337",2019,6,"MT",4807,898,3909,1962,2845,42,0,0,0,0,4849,898,3909,1962,2845
"338",2019,6,"PA",10035,3847,6188,5078,4957,115,0,0,0,0,10150,3847,6188,5078,4957
"339",2019,6,"PB",4737,1605,3132,1862,2875,39,0,0,0,0,4776,1605,3132,1862,2875
"340",2019,6,"PE",10734,3424,7310,4517,6217,122,0,0,0,0,10856,3424,7310,4517,6217
"341",2019,6,"PI",3350,1070,2280,1472,1878,29,0,0,0,0,3379,1070,2280,1472,1878
"342",2019,6,"PR",12642,2936,9706,4433,8209,80,0,0,0,0,12722,2936,9706,4433,8209
"343",2019,6,"RJ",16959,4178,12781,6444,10515,229,0,0,0,0,17188,4178,12781,6444,10515
"344",2019,6,"RN",3737,1190,2547,1363,2374,31,0,0,0,0,3768,1190,2547,1363,2374
"345",2019,6,"RO",1936,586,1350,849,1087,15,0,0,0,0,1951,586,1350,849,1087
"346",2019,6,"RR",1255,410,845,614,641,14,0,0,0,0,1269,410,845,614,641
"347",2019,6,"RS",11205,3105,8100,3641,7564,74,0,0,0,0,11279,3105,8100,3641,7564
"348",2019,6,"SC",8374,1918,6456,2693,5681,51,0,0,0,0,8425,1918,6456,2693,5681
"349",2019,6,"SE",2909,1117,1792,1219,1690,32,0,0,0,0,2941,1117,1792,1219,1690
"350",2019,6,"SP",49310,7490,41820,16072,33238,373,0,0,0,0,49683,7490,41820,16072,33238
"351",2019,6,"TO",1959,488,1471,867,1092,13,0,0,0,0,1972,488,1471,867,1092
"352",2019,7,"AC",1225,555,670,632,593,15,0,0,0,0,1240,555,670,632,593
"353",2019,7,"AL",4183,1669,2514,1979,2204,31,0,0,0,0,4214,1669,2514,1979,2204
"354",2019,7,"AM",6052,2030,4022,3077,2975,79,0,0,0,0,6131,2030,4022,3077,2975
"355",2019,7,"AP",890,323,567,446,444,23,0,0,0,0,913,323,567,446,444
"356",2019,7,"BA",15620,4808,10812,6190,9430,227,0,0,0,0,15847,4808,10812,6190,9430
"357",2019,7,"CE",10252,3030,7222,4067,6185,108,0,0,0,0,10360,3030,7222,4067,6185
"358",2019,7,"DF",3556,603,2953,1099,2457,32,0,0,0,0,3588,603,2953,1099,2457
"359",2019,7,"ES",4984,1323,3661,1766,3218,38,0,0,0,0,5022,1323,3661,1766,3218
"360",2019,7,"GO",8582,1683,6899,3358,5224,69,0,0,0,0,8651,1683,6899,3358,5224
"361",2019,7,"MA",8173,2694,5479,4204,3969,102,0,0,0,0,8275,2694,5479,4204,3969
"362",2019,7,"MG",23108,4709,18399,7909,15199,179,0,0,0,0,23287,4709,18399,7909,15199
"363",2019,7,"MS",3938,1099,2839,1577,2361,41,0,0,0,0,3979,1099,2839,1577,2361
"364",2019,7,"MT",5247,993,4254,2111,3136,46,0,0,0,0,5293,993,4254,2111,3136
"365",2019,7,"PA",10436,4032,6404,5476,4960,111,0,0,0,0,10547,4032,6404,5476,4960
"366",2019,7,"PB",4897,1660,3237,1925,2972,49,0,0,0,0,4946,1660,3237,1925,2972
"367",2019,7,"PE",11315,3558,7757,4896,6419,93,0,0,0,0,11408,3558,7757,4896,6419
"368",2019,7,"PI",3609,1199,2410,1618,1991,49,0,0,0,0,3658,1199,2410,1618,1991
"369",2019,7,"PR",13302,3049,10253,4601,8701,91,0,0,0,0,13393,3049,10253,4601,8701
"370",2019,7,"RJ",18006,4421,13585,6827,11179,218,0,0,0,0,18224,4421,13585,6827,11179
"371",2019,7,"RN",3797,1244,2553,1447,2350,42,0,0,0,0,3839,1244,2553,1447,2350
"372",2019,7,"RO",2230,648,1582,976,1254,21,0,0,0,0,2251,648,1582,976,1254
"373",2019,7,"RR",1128,353,775,529,599,10,0,0,0,0,1138,353,775,529,599
"374",2019,7,"RS",11794,3243,8551,3844,7950,99,0,0,0,0,11893,3243,8551,3844,7950
"375",2019,7,"SC",8611,1904,6707,2736,5875,63,0,0,0,0,8674,1904,6707,2736,5875
"376",2019,7,"SE",3034,1241,1793,1307,1727,33,0,0,0,0,3067,1241,1793,1307,1727
"377",2019,7,"SP",50751,7656,43095,16395,34356,390,0,0,0,0,51141,7656,43095,16395,34356
"378",2019,7,"TO",2210,554,1656,969,1241,26,0,0,0,0,2236,554,1656,969,1241
"379",2020,1,"AC",1224,461,763,606,618,9,0,0,0,0,1233,461,763,606,618
"380",2020,1,"AL",4180,1626,2554,2033,2147,33,0,0,0,0,4213,1626,2554,2033,2147
"381",2020,1,"AM",6490,2145,4345,3335,3155,58,0,0,0,0,6548,2145,4345,3335,3155
"382",2020,1,"AP",1294,448,846,625,669,10,0,0,0,0,1304,448,846,625,669
"383",2020,1,"BA",14676,4489,10187,5846,8830,171,0,0,0,0,14847,4489,10187,5846,8830
"384",2020,1,"CE",9215,2703,6512,3649,5566,90,0,0,0,0,9305,2703,6512,3649,5566
"385",2020,1,"DF",3360,486,2874,1007,2353,24,0,0,0,0,3384,486,2874,1007,2353
"386",2020,1,"ES",4091,1065,3026,1442,2649,28,0,0,0,0,4119,1065,3026,1442,2649
"387",2020,1,"GO",7415,1419,5996,2876,4539,70,0,0,0,0,7485,1419,5996,2876,4539
"388",2020,1,"MA",8641,2905,5736,4390,4251,108,0,0,0,0,8749,2905,5736,4390,4251
"389",2020,1,"MG",19276,3811,15465,6358,12918,149,0,0,0,0,19425,3811,15465,6358,12918
"390",2020,1,"MS",3213,874,2339,1308,1905,30,0,0,0,0,3243,874,2339,1308,1905
"391",2020,1,"MT",4524,866,3658,1854,2670,45,0,0,0,0,4569,866,3658,1854,2670
"392",2020,1,"PA",11129,4247,6882,5704,5425,127,0,0,0,0,11256,4247,6882,5704,5425
"393",2020,1,"PB",4534,1509,3025,1819,2715,50,0,0,0,0,4584,1509,3025,1819,2715
"394",2020,1,"PE",10456,3308,7148,4447,6009,90,0,0,0,0,10546,3308,7148,4447,6009
"395",2020,1,"PI",3824,1205,2619,1724,2100,44,0,0,0,0,3868,1205,2619,1724,2100
"396",2020,1,"PR",11344,2549,8795,3998,7346,55,0,0,0,0,11399,2549,8795,3998,7346
"397",2020,1,"RJ",14984,3505,11479,5659,9325,175,0,0,0,0,15159,3505,11479,5659,9325
"398",2020,1,"RN",3428,1128,2300,1310,2118,31,0,0,0,0,3459,1128,2300,1310,2118
"399",2020,1,"RO",2006,571,1435,857,1149,21,0,0,0,0,2027,571,1435,857,1149
"400",2020,1,"RR",1236,412,824,608,628,7,0,0,0,0,1243,412,824,608,628
"401",2020,1,"RS",10331,2683,7648,3359,6972,75,0,0,0,0,10406,2683,7648,3359,6972
"402",2020,1,"SC",7701,1602,6099,2492,5209,67,0,0,0,0,7768,1602,6099,2492,5209
"403",2020,1,"SE",2488,924,1564,984,1504,19,0,0,0,0,2507,924,1564,984,1504
"404",2020,1,"SP",43440,6195,37245,14005,29435,304,0,0,0,0,43744,6195,37245,14005,29435
"405",2020,1,"TO",1909,398,1511,847,1062,14,0,0,0,0,1923,398,1511,847,1062
"406",2020,2,"AC",1068,446,622,559,509,13,0,0,0,0,1081,446,622,559,509
"407",2020,2,"AL",3619,1407,2212,1766,1853,29,0,0,0,0,3648,1407,2212,1766,1853
"408",2020,2,"AM",5875,2009,3866,2990,2885,53,0,0,0,0,5928,2009,3866,2990,2885
"409",2020,2,"AP",1128,402,726,558,570,7,0,0,0,0,1135,402,726,558,570
"410",2020,2,"BA",12846,3925,8921,5161,7685,149,0,0,0,0,12995,3925,8921,5161,7685
"411",2020,2,"CE",8312,2336,5976,3205,5107,83,0,0,0,0,8395,2336,5976,3205,5107
"412",2020,2,"DF",2974,471,2503,891,2083,14,0,0,0,0,2988,471,2503,891,2083
"413",2020,2,"ES",3992,1023,2969,1368,2624,24,0,0,0,0,4016,1023,2969,1368,2624
"414",2020,2,"GO",6674,1253,5421,2523,4151,61,0,0,0,0,6735,1253,5421,2523,4151
"415",2020,2,"MA",7461,2477,4984,3792,3669,77,0,0,0,0,7538,2477,4984,3792,3669
"416",2020,2,"MG",17526,3543,13983,5828,11698,168,0,0,0,0,17694,3543,13983,5828,11698
"417",2020,2,"MS",2623,724,1899,1004,1619,23,0,0,0,0,2646,724,1899,1004,1619
"418",2020,2,"MT",4229,815,3414,1785,2444,38,0,0,0,0,4267,815,3414,1785,2444
"419",2020,2,"PA",9939,3812,6127,5055,4884,102,0,0,0,0,10041,3812,6127,5055,4884
"420",2020,2,"PB",4022,1277,2745,1596,2426,33,0,0,0,0,4055,1277,2745,1596,2426
"421",2020,2,"PE",9309,2951,6358,4004,5305,92,0,0,0,0,9401,2951,6358,4004,5305
"422",2020,2,"PI",3351,1053,2298,1478,1873,30,0,0,0,0,3381,1053,2298,1478,1873
"423",2020,2,"PR",10537,2353,8184,3694,6843,63,0,0,0,0,10600,2353,8184,3694,6843
"424",2020,2,"RJ",13940,3277,10663,5342,8598,153,0,0,0,0,14093,3277,10663,5342,8598
"425",2020,2,"RN",3149,1016,2133,1189,1960,39,0,0,0,0,3188,1016,2133,1189,1960
"426",2020,2,"RO",1830,531,1299,801,1029,18,0,0,0,0,1848,531,1299,801,1029
"427",2020,2,"RR",1108,411,697,550,558,7,0,0,0,0,1115,411,697,550,558
"428",2020,2,"RS",9466,2493,6973,3106,6360,66,0,0,0,0,9532,2493,6973,3106,6360
"429",2020,2,"SC",7011,1513,5498,2233,4778,61,0,0,0,0,7072,1513,5498,2233,4778
"430",2020,2,"SE",2152,821,1331,849,1303,20,0,0,0,0,2172,821,1331,849,1303
"431",2020,2,"SP",40547,5917,34630,13116,27431,311,0,0,0,0,40858,5917,34630,13116,27431
"432",2020,2,"TO",1782,411,1371,809,973,12,0,0,0,0,1794,411,1371,809,973
"433",2020,3,"AC",1116,435,681,526,590,12,0,0,0,0,1128,435,681,526,590
"434",2020,3,"AL",3421,1380,2041,1665,1756,31,0,0,0,0,3452,1380,2041,1665,1756
"435",2020,3,"AM",5909,1942,3967,2954,2955,75,0,0,0,0,5984,1942,3967,2954,2955
"436",2020,3,"AP",1097,402,695,531,566,10,0,0,0,0,1107,402,695,531,566
"437",2020,3,"BA",12684,3929,8755,5014,7670,174,0,0,0,0,12858,3929,8755,5014,7670
"438",2020,3,"CE",8275,2314,5961,3277,4998,81,0,0,0,0,8356,2314,5961,3277,4998
"439",2020,3,"DF",2786,418,2368,798,1988,31,0,0,0,0,2817,418,2368,798,1988
"440",2020,3,"ES",3979,1041,2938,1388,2591,29,0,0,0,0,4008,1041,2938,1388,2591
"441",2020,3,"GO",6722,1332,5390,2634,4088,56,0,0,0,0,6778,1332,5390,2634,4088
"442",2020,3,"MA",7037,2281,4756,3511,3526,90,0,0,0,0,7127,2281,4756,3511,3526
"443",2020,3,"MG",18493,3703,14790,6325,12168,186,0,0,0,0,18679,3703,14790,6325,12168
"444",2020,3,"MS",2900,834,2066,1175,1725,37,0,0,0,0,2937,834,2066,1175,1725
"445",2020,3,"MT",4273,867,3406,1816,2457,37,0,0,0,0,4310,867,3406,1816,2457
"446",2020,3,"PA",9856,3890,5966,5005,4851,109,0,0,0,0,9965,3890,5966,5005,4851
"447",2020,3,"PB",4043,1336,2707,1637,2406,36,0,0,0,0,4079,1336,2707,1637,2406
"448",2020,3,"PE",9156,2984,6172,3984,5172,93,0,0,0,0,9249,2984,6172,3984,5172
"449",2020,3,"PI",3124,1004,2120,1329,1795,36,0,0,0,0,3160,1004,2120,1329,1795
"450",2020,3,"PR",11383,2549,8834,4083,7300,79,0,0,0,0,11462,2549,8834,4083,7300
"451",2020,3,"RJ",14826,3611,11215,5776,9050,153,0,0,0,0,14979,3611,11215,5776,9050
"452",2020,3,"RN",3256,1099,2157,1280,1976,33,0,0,0,0,3289,1099,2157,1280,1976
"453",2020,3,"RO",1962,529,1433,846,1116,11,0,0,0,0,1973,529,1433,846,1116
"454",2020,3,"RR",1100,367,733,542,558,4,0,0,0,0,1104,367,733,542,558
"455",2020,3,"RS",10127,2823,7304,3374,6753,73,0,0,0,0,10200,2823,7304,3374,6753
"456",2020,3,"SC",7630,1700,5930,2583,5047,52,0,0,0,0,7682,1700,5930,2583,5047
"457",2020,3,"SE",2248,892,1356,988,1260,25,0,0,0,0,2273,892,1356,988,1260
"458",2020,3,"SP",42390,6191,36199,13915,28475,344,0,0,0,0,42734,6191,36199,13915,28475
"459",2020,3,"TO",1810,399,1411,761,1049,9,0,0,0,0,1819,399,1411,761,1049
"460",2020,4,"AC",1113,461,652,561,552,12,0,0,0,0,1125,461,652,561,552
"461",2020,4,"AL",3467,1431,2036,1733,1734,22,0,0,0,0,3489,1431,2036,1733,1734
"462",2020,4,"AM",5429,1878,3551,2748,2681,66,0,0,0,0,5495,1878,3551,2748,2681
"463",2020,4,"AP",1101,382,719,529,572,12,0,0,0,0,1113,382,719,529,572
"464",2020,4,"BA",12438,3874,8564,5031,7407,173,0,0,0,0,12611,3874,8564,5031,7407
"465",2020,4,"CE",7702,2210,5492,3043,4659,104,0,0,0,0,7806,2210,5492,3043,4659
"466",2020,4,"DF",2737,426,2311,836,1901,26,0,0,0,0,2763,426,2311,836,1901
"467",2020,4,"ES",4205,1021,3184,1518,2687,38,0,0,0,0,4243,1021,3184,1518,2687
"468",2020,4,"GO",6925,1351,5574,2763,4162,66,0,0,0,0,6991,1351,5574,2763,4162
"469",2020,4,"MA",6635,2217,4418,3409,3226,85,0,0,0,0,6720,2217,4418,3409,3226
"470",2020,4,"MG",17991,3596,14395,6249,11742,161,0,0,0,0,18152,3596,14395,6249,11742
"471",2020,4,"MS",3334,955,2379,1392,1942,40,0,0,0,0,3374,955,2379,1392,1942
"472",2020,4,"MT",4175,802,3373,1784,2391,41,0,0,0,0,4216,802,3373,1784,2391
"473",2020,4,"PA",8689,3357,5332,4580,4109,96,0,0,0,0,8785,3357,5332,4580,4109
"474",2020,4,"PB",3930,1300,2630,1673,2257,39,0,0,0,0,3969,1300,2630,1673,2257
"475",2020,4,"PE",8662,2829,5833,3819,4843,87,0,0,0,0,8749,2829,5833,3819,4843
"476",2020,4,"PI",3013,958,2055,1286,1727,30,0,0,0,0,3043,958,2055,1286,1727
"477",2020,4,"PR",11813,2650,9163,4255,7558,73,0,0,0,0,11886,2650,9163,4255,7558
"478",2020,4,"RJ",14491,3607,10884,5801,8690,168,0,0,0,0,14659,3607,10884,5801,8690
"479",2020,4,"RN",3058,1020,2038,1187,1871,31,0,0,0,0,3089,1020,2038,1187,1871
"480",2020,4,"RO",1770,488,1282,753,1017,16,0,0,0,0,1786,488,1282,753,1017
"481",2020,4,"RR",983,351,632,490,493,5,0,0,0,0,988,351,632,490,493
"482",2020,4,"RS",10225,2863,7362,3545,6680,65,0,0,0,0,10290,2863,7362,3545,6680
"483",2020,4,"SC",7438,1657,5781,2412,5026,64,0,0,0,0,7502,1657,5781,2412,5026
"484",2020,4,"SE",2330,904,1426,964,1366,34,0,0,0,0,2364,904,1426,964,1366
"485",2020,4,"SP",41554,6110,35444,13900,27654,318,0,0,0,0,41872,6110,35444,13900,27654
"486",2020,4,"TO",1682,364,1318,740,942,16,0,0,0,0,1698,364,1318,740,942
"487",2020,5,"AC",1145,509,636,590,555,10,0,0,0,0,1155,509,636,590,555
"488",2020,5,"AL",3880,1643,2237,1914,1966,31,0,0,0,0,3911,1643,2237,1914,1966
"489",2020,5,"AM",6380,2122,4258,3265,3115,90,0,0,0,0,6470,2122,4258,3265,3115
"490",2020,5,"AP",1168,386,782,573,595,10,0,0,0,0,1178,386,782,573,595
"491",2020,5,"BA",14288,4461,9827,5774,8514,196,0,0,0,0,14484,4461,9827,5774,8514
"492",2020,5,"CE",8683,2475,6208,3483,5200,91,0,0,0,0,8774,2475,6208,3483,5200
"493",2020,5,"DF",3156,517,2639,930,2226,30,0,0,0,0,3186,517,2639,930,2226
"494",2020,5,"ES",4562,1210,3352,1662,2900,53,0,0,0,0,4615,1210,3352,1662,2900
"495",2020,5,"GO",7679,1520,6159,2937,4742,61,0,0,0,0,7740,1520,6159,2937,4742
"496",2020,5,"MA",7214,2423,4791,3655,3559,87,0,0,0,0,7301,2423,4791,3655,3559
"497",2020,5,"MG",21128,4335,16793,7362,13766,186,0,0,0,0,21314,4335,16793,7362,13766
"498",2020,5,"MS",3836,1150,2686,1582,2254,35,0,0,0,0,3871,1150,2686,1582,2254
"499",2020,5,"MT",4687,848,3839,1980,2707,33,0,0,0,0,4720,848,3839,1980,2707
"500",2020,5,"PA",9606,3743,5863,5039,4567,93,0,0,0,0,9699,3743,5863,5039,4567
"501",2020,5,"PB",4523,1589,2934,1880,2643,46,0,0,0,0,4569,1589,2934,1880,2643
"502",2020,5,"PE",10036,3318,6718,4423,5613,85,0,0,0,0,10121,3318,6718,4423,5613
"503",2020,5,"PI",3398,1086,2312,1514,1884,29,0,0,0,0,3427,1086,2312,1514,1884
"504",2020,5,"PR",12697,2799,9898,4474,8223,87,0,0,0,0,12784,2799,9898,4474,8223
"505",2020,5,"RJ",16236,3981,12255,6333,9903,190,0,0,0,0,16426,3981,12255,6333,9903
"506",2020,5,"RN",3451,1138,2313,1338,2113,28,0,0,0,0,3479,1138,2313,1338,2113
"507",2020,5,"RO",1975,542,1433,887,1088,18,0,0,0,0,1993,542,1433,887,1088
"508",2020,5,"RR",1043,399,644,529,514,13,0,0,0,0,1056,399,644,529,514
"509",2020,5,"RS",11221,3047,8174,3750,7471,75,0,0,0,0,11296,3047,8174,3750,7471
"510",2020,5,"SC",8191,1807,6384,2722,5469,68,0,0,0,0,8259,1807,6384,2722,5469
"511",2020,5,"SE",2476,967,1509,1034,1442,31,0,0,0,0,2507,967,1509,1034,1442
"512",2020,5,"SP",46210,6762,39448,15136,31074,365,0,0,0,0,46575,6762,39448,15136,31074
"513",2020,5,"TO",1791,385,1406,787,1004,24,0,0,0,0,1815,385,1406,787,1004
"514",2020,6,"AC",1258,528,730,631,627,16,0,0,0,0,1274,528,730,631,627
"515",2020,6,"AL",4130,1713,2417,1981,2149,36,0,0,0,0,4166,1713,2417,1981,2149
"516",2020,6,"AM",6408,2101,4307,3278,3130,80,0,0,0,0,6488,2101,4307,3278,3130
"517",2020,6,"AP",1237,439,798,564,673,15,0,0,0,0,1252,439,798,564,673
"518",2020,6,"BA",14879,4684,10195,6054,8825,176,0,0,0,0,15055,4684,10195,6054,8825
"519",2020,6,"CE",9269,2702,6567,3588,5681,103,0,0,0,0,9372,2702,6567,3588,5681
"520",2020,6,"DF",3367,548,2819,968,2399,26,0,0,0,0,3393,548,2819,968,2399
"521",2020,6,"ES",4660,1165,3495,1715,2945,30,0,0,0,0,4690,1165,3495,1715,2945
"522",2020,6,"GO",8119,1469,6650,3139,4980,76,0,0,0,0,8195,1469,6650,3139,4980
