"","UF","name","popm","gdpc","microregion","microregion_name","region","region_name","urban","codmun6","month","nconcep","nconcep_educ_low","nconcep_educ_high","nconcep_age_young","nconcep_age_old","nfetal","nfetal_educ_low","nfetal_educ_high","nfetal_age_young","nfetal_age_old","totalconcep","totalconcep_educ_low","totalconcep_educ_high","totalconcep_age_young","totalconcep_age_old","deaths","lgdp","lpop","isolated","n"
"4513","AL","Coruripe",57294,22506.12,27012,"São Miguel dos Campos",2,"Nordeste",1,"270230",2,67,22,45,35,32,0,0,0,0,0,67,22,45,35,32,27,10.0215425512072,10.9559511851783,0.290563772661798,29
"4514","AL","Coruripe",57294,22506.12,27012,"São Miguel dos Campos",2,"Nordeste",1,"270230",3,52,15,37,17,35,1,1,0,0,1,53,16,37,17,36,25,10.0215425512072,10.9559511851783,0.379359056193046,31
"4515","AL","Coruripe",57294,22506.12,27012,"São Miguel dos Campos",2,"Nordeste",1,"270230",4,70,23,47,32,38,1,0,1,0,1,71,23,48,32,39,26,10.0215425512072,10.9559511851783,0.387426925995379,30
"4516","AL","Coruripe",57294,22506.12,27012,"São Miguel dos Campos",2,"Nordeste",1,"270230",5,62,22,40,33,29,1,0,1,0,1,63,22,41,33,30,50,10.0215425512072,10.9559511851783,0.427778837674576,31
"4517","AL","Craíbas",24309,9002.53,27006,"Arapiraca",2,"Nordeste",0,"270235",2,26,10,16,12,14,0,0,0,0,0,26,10,16,12,14,13,9.10526092792514,10.0986019311288,0.277950223345962,29
"4518","AL","Craíbas",24309,9002.53,27006,"Arapiraca",2,"Nordeste",0,"270235",3,28,17,11,13,15,0,0,0,0,0,28,17,11,13,15,10,9.10526092792514,10.0986019311288,0.350547792847365,31
"4519","AL","Craíbas",24309,9002.53,27006,"Arapiraca",2,"Nordeste",0,"270235",4,25,14,11,13,12,0,0,0,0,0,25,14,11,13,12,10,9.10526092792514,10.0986019311288,0.37660123513297,30
"4520","AL","Craíbas",24309,9002.53,27006,"Arapiraca",2,"Nordeste",0,"270235",5,33,14,19,9,24,0,0,0,0,0,33,14,19,9,24,30,9.10526092792514,10.0986019311288,0.381591486599782,31
"4521","AL","Delmiro Gouveia",52262,10039.86,27002,"Alagoana do Sertão do São Francisco",2,"Nordeste",1,"270240",2,65,30,35,27,38,2,1,1,1,1,67,31,36,28,39,23,9.21431844892539,10.8640248085298,0.29799169023856,29
"4522","AL","Delmiro Gouveia",52262,10039.86,27002,"Alagoana do Sertão do São Francisco",2,"Nordeste",1,"270240",3,43,16,27,20,23,1,0,1,0,1,44,16,28,20,24,31,9.21431844892539,10.8640248085298,0.402938215927991,31
"4523","AL","Delmiro Gouveia",52262,10039.86,27002,"Alagoana do Sertão do São Francisco",2,"Nordeste",1,"270240",4,60,33,27,35,25,1,0,1,1,0,61,33,28,36,25,33,9.21431844892539,10.8640248085298,0.425187962420216,30
"4524","AL","Delmiro Gouveia",52262,10039.86,27002,"Alagoana do Sertão do São Francisco",2,"Nordeste",1,"270240",5,65,28,37,33,32,0,0,0,0,0,65,28,37,33,32,36,9.21431844892539,10.8640248085298,0.423153837593663,31
"4525","AL","Dois Riachos",11067,6673.15,27003,"Santana do Ipanema",2,"Nordeste",0,"270250",2,7,2,5,2,5,0,0,0,0,0,7,2,5,2,5,7,8.80584729129625,9.31172298626479,0.300924394900759,29
"4526","AL","Dois Riachos",11067,6673.15,27003,"Santana do Ipanema",2,"Nordeste",0,"270250",3,13,9,4,4,9,0,0,0,0,0,13,9,4,4,9,2,8.80584729129625,9.31172298626479,0.357808500847812,31
"4527","AL","Dois Riachos",11067,6673.15,27003,"Santana do Ipanema",2,"Nordeste",0,"270250",4,12,5,7,5,7,0,0,0,0,0,12,5,7,5,7,4,8.80584729129625,9.31172298626479,0.393580177982635,30
"4528","AL","Dois Riachos",11067,6673.15,27003,"Santana do Ipanema",2,"Nordeste",0,"270250",5,10,7,3,6,4,0,0,0,0,0,10,7,3,6,4,9,8.80584729129625,9.31172298626479,0.410798757043503,31
"4529","AL","Estrela de Alagoas",18255,6405.96,27005,"Palmeira dos Índios",2,"Nordeste",0,"270255",2,18,5,13,11,7,0,0,0,0,0,18,5,13,11,7,12,8.7649840860035,9.81219429408974,0.305526644171139,29
"4530","AL","Estrela de Alagoas",18255,6405.96,27005,"Palmeira dos Índios",2,"Nordeste",0,"270255",3,20,12,8,11,9,0,0,0,0,0,20,12,8,11,9,13,8.7649840860035,9.81219429408974,0.387652725512738,31
"4531","AL","Estrela de Alagoas",18255,6405.96,27005,"Palmeira dos Índios",2,"Nordeste",0,"270255",4,19,6,13,6,13,0,0,0,0,0,19,6,13,6,13,8,8.7649840860035,9.81219429408974,0.420744178678534,30
"4532","AL","Estrela de Alagoas",18255,6405.96,27005,"Palmeira dos Índios",2,"Nordeste",0,"270255",5,13,8,5,3,10,1,0,1,0,1,14,8,6,3,11,12,8.7649840860035,9.81219429408974,0.436358363437531,31
"4533","AL","Feira Grande",22178,14675.24,27006,"Arapiraca",2,"Nordeste",0,"270260",2,27,11,16,9,18,0,0,0,0,0,27,11,16,9,18,7,9.59391699890669,10.0068560855132,0.321085788866645,29
"4534","AL","Feira Grande",22178,14675.24,27006,"Arapiraca",2,"Nordeste",0,"270260",3,22,11,11,14,8,0,0,0,0,0,22,11,11,14,8,16,9.59391699890669,10.0068560855132,0.389996519429159,31
"4535","AL","Feira Grande",22178,14675.24,27006,"Arapiraca",2,"Nordeste",0,"270260",4,25,15,10,12,13,0,0,0,0,0,25,15,10,12,13,12,9.59391699890669,10.0068560855132,0.405118061552246,30
"4536","AL","Feira Grande",22178,14675.24,27006,"Arapiraca",2,"Nordeste",0,"270260",5,23,10,13,9,14,0,0,0,0,0,23,10,13,9,14,9,9.59391699890669,10.0068560855132,0.425391195320333,31
"4537","AL","Feliz Deserto",4779,26515.77,27013,"Penedo",2,"Nordeste",0,"270270",2,4,0,4,0,4,1,0,1,0,1,5,0,5,0,5,5,10.1854949293155,8.47198659857816,0.271948697025889,29
"4538","AL","Feliz Deserto",4779,26515.77,27013,"Penedo",2,"Nordeste",0,"270270",3,3,2,1,0,3,0,0,0,0,0,3,2,1,0,3,2,10.1854949293155,8.47198659857816,0.350318170622711,31
"4539","AL","Feliz Deserto",4779,26515.77,27013,"Penedo",2,"Nordeste",0,"270270",4,4,1,3,3,1,0,0,0,0,0,4,1,3,3,1,2,10.1854949293155,8.47198659857816,0.396644065276836,30
"4540","AL","Feliz Deserto",4779,26515.77,27013,"Penedo",2,"Nordeste",0,"270270",5,4,3,1,0,4,0,0,0,0,0,4,3,1,0,4,8,10.1854949293155,8.47198659857816,0.432805109695875,31
"4541","AL","Flexeiras",12807,11307.07,27009,"Mata Alagoana",2,"Nordeste",1,"270280",2,14,4,10,9,5,0,0,0,0,0,14,4,10,9,5,1,9.3331834727713,9.45774717542607,0.305892555244529,29
"4542","AL","Flexeiras",12807,11307.07,27009,"Mata Alagoana",2,"Nordeste",1,"270280",3,12,5,7,5,7,0,0,0,0,0,12,5,7,5,7,8,9.3331834727713,9.45774717542607,0.377891609047674,31
"4543","AL","Flexeiras",12807,11307.07,27009,"Mata Alagoana",2,"Nordeste",1,"270280",4,12,5,7,10,2,0,0,0,0,0,12,5,7,10,2,8,9.3331834727713,9.45774717542607,0.422531298087007,30
"4544","AL","Flexeiras",12807,11307.07,27009,"Mata Alagoana",2,"Nordeste",1,"270280",5,12,5,7,7,5,0,0,0,0,0,12,5,7,7,5,4,9.3331834727713,9.45774717542607,0.437863216035687,31
"4545","AL","Girau do Ponciano",41237,8473.94,27006,"Arapiraca",2,"Nordeste",0,"270290",2,37,16,21,16,21,1,1,0,1,0,38,17,21,17,21,13,9.04475085067996,10.627091190577,0.317203704160062,29
"4546","AL","Girau do Ponciano",41237,8473.94,27006,"Arapiraca",2,"Nordeste",0,"270290",3,53,24,29,23,30,0,0,0,0,0,53,24,29,23,30,16,9.04475085067996,10.627091190577,0.402645043812053,31
"4547","AL","Girau do Ponciano",41237,8473.94,27006,"Arapiraca",2,"Nordeste",0,"270290",4,57,27,30,19,38,0,0,0,0,0,57,27,30,19,38,18,9.04475085067996,10.627091190577,0.420682936671323,30
"4548","AL","Girau do Ponciano",41237,8473.94,27006,"Arapiraca",2,"Nordeste",0,"270290",5,43,24,19,23,20,0,0,0,0,0,43,24,19,23,20,13,9.04475085067996,10.627091190577,0.435322566512749,31
"4549","AL","Ibateguara",15627,8634.84,27008,"Serrana dos Quilombos",2,"Nordeste",0,"270300",2,17,9,8,11,6,1,0,1,1,0,18,9,9,12,6,11,9.06356046116765,9.6567554664133,0.288502513723142,29
"4550","AL","Ibateguara",15627,8634.84,27008,"Serrana dos Quilombos",2,"Nordeste",0,"270300",3,21,13,8,13,8,0,0,0,0,0,21,13,8,13,8,7,9.06356046116765,9.6567554664133,0.352621840162246,31
"4551","AL","Ibateguara",15627,8634.84,27008,"Serrana dos Quilombos",2,"Nordeste",0,"270300",4,19,13,6,12,7,0,0,0,0,0,19,13,6,12,7,9,9.06356046116765,9.6567554664133,0.37443631949523,30
"4552","AL","Ibateguara",15627,8634.84,27008,"Serrana dos Quilombos",2,"Nordeste",0,"270300",5,15,8,7,13,2,0,0,0,0,0,15,8,7,13,2,15,9.06356046116765,9.6567554664133,0.401678853270075,31
"4553","AL","Igaci",25613,7698.8,27005,"Palmeira dos Índios",2,"Nordeste",0,"270310",2,19,8,11,11,8,0,0,0,0,0,19,8,11,11,8,14,8.94881975154097,10.1508553140745,0.296792811434303,29
"4554","AL","Igaci",25613,7698.8,27005,"Palmeira dos Índios",2,"Nordeste",0,"270310",3,22,8,14,14,8,0,0,0,0,0,22,8,14,14,8,15,8.94881975154097,10.1508553140745,0.378682360644131,31
"4555","AL","Igaci",25613,7698.8,27005,"Palmeira dos Índios",2,"Nordeste",0,"270310",4,29,15,14,15,14,0,0,0,0,0,29,15,14,15,14,11,8.94881975154097,10.1508553140745,0.400117977893688,30
"4556","AL","Igaci",25613,7698.8,27005,"Palmeira dos Índios",2,"Nordeste",0,"270310",5,25,13,12,6,19,0,0,0,0,0,25,13,12,6,19,18,8.94881975154097,10.1508553140745,0.400021625908653,31
"4557","AL","Igreja Nova",24586,14378.75,27013,"Penedo",2,"Nordeste",0,"270320",2,28,13,15,12,16,0,0,0,0,0,28,13,15,12,16,13,9.57350670121022,10.1099324542273,0.334547457609417,29
"4558","AL","Igreja Nova",24586,14378.75,27013,"Penedo",2,"Nordeste",0,"270320",3,26,11,15,14,12,0,0,0,0,0,26,11,15,14,12,8,9.57350670121022,10.1099324542273,0.4165208614111,31
"4559","AL","Igreja Nova",24586,14378.75,27013,"Penedo",2,"Nordeste",0,"270320",4,28,15,13,18,10,0,0,0,0,0,28,15,13,18,10,12,9.57350670121022,10.1099324542273,0.453942683834559,30
"4560","AL","Igreja Nova",24586,14378.75,27013,"Penedo",2,"Nordeste",0,"270320",5,23,11,12,8,15,1,1,0,1,0,24,12,12,9,15,12,9.57350670121022,10.1099324542273,0.45820267985968,31
"4561","AL","Inhapi",18392,6413.19,27001,"Serrana do Sertão Alagoano",2,"Nordeste",0,"270330",2,21,11,10,8,13,0,0,0,0,0,21,11,10,8,13,9,8.76611208602949,9.81967106644302,0.297676440187836,29
"4562","AL","Inhapi",18392,6413.19,27001,"Serrana do Sertão Alagoano",2,"Nordeste",0,"270330",3,16,13,3,7,9,0,0,0,0,0,16,13,3,7,9,12,8.76611208602949,9.81967106644302,0.365127912991332,31
"4563","AL","Inhapi",18392,6413.19,27001,"Serrana do Sertão Alagoano",2,"Nordeste",0,"270330",4,22,16,6,11,11,0,0,0,0,0,22,16,6,11,11,10,8.76611208602949,9.81967106644302,0.378394775888559,30
"4564","AL","Inhapi",18392,6413.19,27001,"Serrana do Sertão Alagoano",2,"Nordeste",0,"270330",5,17,12,5,7,10,0,0,0,0,0,17,12,5,7,10,8,8.76611208602949,9.81967106644302,0.414081276550816,31
"4565","AL","Jacaré dos Homens",5219,8756.97,27004,"Batalha",2,"Nordeste",0,"270340",2,7,3,4,5,2,0,0,0,0,0,7,3,4,5,2,1,9.07760523368559,8.56006109164341,0.306956521397636,29
"4566","AL","Jacaré dos Homens",5219,8756.97,27004,"Batalha",2,"Nordeste",0,"270340",3,9,6,3,6,3,0,0,0,0,0,9,6,3,6,3,1,9.07760523368559,8.56006109164341,0.363003865192767,31
"4567","AL","Jacaré dos Homens",5219,8756.97,27004,"Batalha",2,"Nordeste",0,"270340",4,9,6,3,6,3,0,0,0,0,0,9,6,3,6,3,2,9.07760523368559,8.56006109164341,0.380921307706312,30
"4568","AL","Jacaré dos Homens",5219,8756.97,27004,"Batalha",2,"Nordeste",0,"270340",5,10,5,5,8,2,0,0,0,0,0,10,5,5,8,2,3,9.07760523368559,8.56006109164341,0.424022191189906,31
"4569","AL","Japaratinga",8403,19400.16,27010,"Litoral Norte Alagoano",2,"Nordeste",0,"270360",2,5,1,4,3,2,0,0,0,0,0,5,1,4,3,2,3,9.87303659244009,9.03634406392822,0.272236278674281,29
"4570","AL","Japaratinga",8403,19400.16,27010,"Litoral Norte Alagoano",2,"Nordeste",0,"270360",3,13,5,8,11,2,0,0,0,0,0,13,5,8,11,2,4,9.87303659244009,9.03634406392822,0.359622490506934,31
"4571","AL","Japaratinga",8403,19400.16,27010,"Litoral Norte Alagoano",2,"Nordeste",0,"270360",4,10,5,5,7,3,0,0,0,0,0,10,5,5,7,3,3,9.87303659244009,9.03634406392822,0.423644706516246,30
"4572","AL","Japaratinga",8403,19400.16,27010,"Litoral Norte Alagoano",2,"Nordeste",0,"270360",5,16,6,10,5,11,0,0,0,0,0,16,6,10,5,11,4,9.87303659244009,9.03634406392822,0.460201327571135,31
"4573","AL","Jaramataia",5761,9470.32,27004,"Batalha",2,"Nordeste",0,"270370",2,7,2,5,3,4,0,0,0,0,0,7,2,5,3,4,2,9.15591797652792,8.65886634973238,0.288387162745957,29
"4574","AL","Jaramataia",5761,9470.32,27004,"Batalha",2,"Nordeste",0,"270370",3,7,5,2,3,4,0,0,0,0,0,7,5,2,3,4,2,9.15591797652792,8.65886634973238,0.354546075642943,31
"4575","AL","Jaramataia",5761,9470.32,27004,"Batalha",2,"Nordeste",0,"270370",4,3,1,2,3,0,0,0,0,0,0,3,1,2,3,0,3,9.15591797652792,8.65886634973238,0.417055760515639,30
"4576","AL","Jaramataia",5761,9470.32,27004,"Batalha",2,"Nordeste",0,"270370",5,11,7,4,6,5,0,0,0,0,0,11,7,4,6,5,4,9.15591797652792,8.65886634973238,0.432879442826698,31
"4577","AL","Jequiá da Praia",11536,18032.24,27012,"São Miguel dos Campos",2,"Nordeste",0,"270375",2,7,0,7,3,4,0,0,0,0,0,7,0,7,3,4,5,9.79991654586268,9.35322785952473,0.315965393884491,29
"4578","AL","Jequiá da Praia",11536,18032.24,27012,"São Miguel dos Campos",2,"Nordeste",0,"270375",3,13,4,9,3,10,0,0,0,0,0,13,4,9,3,10,6,9.79991654586268,9.35322785952473,0.405838471730399,31
"4579","AL","Jequiá da Praia",11536,18032.24,27012,"São Miguel dos Campos",2,"Nordeste",0,"270375",4,15,7,8,10,5,0,0,0,0,0,15,7,8,10,5,2,9.79991654586268,9.35322785952473,0.42101873556218,30
"4580","AL","Jequiá da Praia",11536,18032.24,27012,"São Miguel dos Campos",2,"Nordeste",0,"270375",5,9,5,4,4,5,0,0,0,0,0,9,5,4,4,5,11,9.79991654586268,9.35322785952473,0.48516184944629,31
"4581","AL","Joaquim Gomes",24081,10928.99,27009,"Mata Alagoana",2,"Nordeste",0,"270380",2,32,18,14,16,16,0,0,0,0,0,32,18,14,16,16,7,9.29917417067946,10.0891784267997,0.309379252744698,29
"4582","AL","Joaquim Gomes",24081,10928.99,27009,"Mata Alagoana",2,"Nordeste",0,"270380",3,19,12,7,11,8,1,1,0,0,1,20,13,7,11,9,14,9.29917417067946,10.0891784267997,0.404898685557565,31
"4583","AL","Joaquim Gomes",24081,10928.99,27009,"Mata Alagoana",2,"Nordeste",0,"270380",4,32,23,9,20,12,0,0,0,0,0,32,23,9,20,12,9,9.29917417067946,10.0891784267997,0.41777322184869,30
"4584","AL","Joaquim Gomes",24081,10928.99,27009,"Mata Alagoana",2,"Nordeste",0,"270380",5,29,15,14,23,6,0,0,0,0,0,29,15,14,23,6,21,9.29917417067946,10.0891784267997,0.47767990591243,31
"4585","AL","Junqueiro",24722,12811.41,27012,"São Miguel dos Campos",2,"Nordeste",0,"270400",2,35,10,25,19,16,0,0,0,0,0,35,10,25,19,16,15,9.4580914590911,10.1154488144478,0.283490311307109,29
"4586","AL","Junqueiro",24722,12811.41,27012,"São Miguel dos Campos",2,"Nordeste",0,"270400",3,16,9,7,12,4,2,2,0,0,2,18,11,7,12,6,18,9.4580914590911,10.1154488144478,0.359019569784034,31
"4587","AL","Junqueiro",24722,12811.41,27012,"São Miguel dos Campos",2,"Nordeste",0,"270400",4,17,8,9,8,9,0,0,0,0,0,17,8,9,8,9,12,9.4580914590911,10.1154488144478,0.3970391507523,30
"4588","AL","Junqueiro",24722,12811.41,27012,"São Miguel dos Campos",2,"Nordeste",0,"270400",5,18,7,11,8,10,1,0,1,0,1,19,7,12,8,11,20,9.4580914590911,10.1154488144478,0.419714247457678,31
"4589","AL","Lagoa da Canoa",17771,11371.5,27006,"Arapiraca",2,"Nordeste",0,"270410",2,20,9,11,13,7,0,0,0,0,0,20,9,11,13,7,13,9.33886550416447,9.78532319418549,0.31174501159305,29
"4590","AL","Lagoa da Canoa",17771,11371.5,27006,"Arapiraca",2,"Nordeste",0,"270410",3,26,11,15,13,13,0,0,0,0,0,26,11,15,13,13,9,9.33886550416447,9.78532319418549,0.388761020383153,31
"4591","AL","Lagoa da Canoa",17771,11371.5,27006,"Arapiraca",2,"Nordeste",0,"270410",4,25,14,11,16,9,0,0,0,0,0,25,14,11,16,9,10,9.33886550416447,9.78532319418549,0.409961575709213,30
"4592","AL","Lagoa da Canoa",17771,11371.5,27006,"Arapiraca",2,"Nordeste",0,"270410",5,24,10,14,7,17,0,0,0,0,0,24,10,14,7,17,17,9.33886550416447,9.78532319418549,0.43325253677291,31
"4593","AL","Limoeiro de Anadia",28771,14371.66,27006,"Arapiraca",2,"Nordeste",0,"270420",2,31,15,16,16,15,0,0,0,0,0,31,15,16,16,15,17,9.57301349084253,10.2671232143705,0.291441976055004,29
"4594","AL","Limoeiro de Anadia",28771,14371.66,27006,"Arapiraca",2,"Nordeste",0,"270420",3,22,13,9,11,11,0,0,0,0,0,22,13,9,11,11,14,9.57301349084253,10.2671232143705,0.378133041743001,31
"4595","AL","Limoeiro de Anadia",28771,14371.66,27006,"Arapiraca",2,"Nordeste",0,"270420",4,33,11,22,15,18,0,0,0,0,0,33,11,22,15,18,12,9.57301349084253,10.2671232143705,0.413843681271372,30
"4596","AL","Limoeiro de Anadia",28771,14371.66,27006,"Arapiraca",2,"Nordeste",0,"270420",5,30,18,12,11,19,0,0,0,0,0,30,18,12,11,19,12,9.57301349084253,10.2671232143705,0.413789039719588,31
"4597","AL","Maceió",1025360,22126.34,27011,"Maceió",2,"Nordeste",1,"270430",2,1035,310,725,471,564,9,2,7,5,4,1044,312,732,476,568,533,10.0045240330139,13.8405543284037,0.284873179617088,29
"4598","AL","Maceió",1025360,22126.34,27011,"Maceió",2,"Nordeste",1,"270430",3,994,295,699,437,557,7,4,3,4,3,1001,299,702,441,560,516,10.0045240330139,13.8405543284037,0.399124637721221,31
"4599","AL","Maceió",1025360,22126.34,27011,"Maceió",2,"Nordeste",1,"270430",4,952,303,649,452,500,4,3,1,1,3,956,306,650,453,503,600,10.0045240330139,13.8405543284037,0.473945472720075,30
"4600","AL","Maceió",1025360,22126.34,27011,"Maceió",2,"Nordeste",1,"270430",5,1036,315,721,476,560,10,5,5,5,5,1046,320,726,481,565,1204,10.0045240330139,13.8405543284037,0.474294608489184,31
"4601","AL","Major Isidoro",19864,8857.53,27004,"Batalha",2,"Nordeste",0,"270440",2,13,7,6,7,6,0,0,0,0,0,13,7,6,7,6,9,9.0890232236941,9.896664327188,0.28177798936821,29
"4602","AL","Major Isidoro",19864,8857.53,27004,"Batalha",2,"Nordeste",0,"270440",3,20,12,8,7,13,0,0,0,0,0,20,12,8,7,13,12,9.0890232236941,9.896664327188,0.37106256182502,31
"4603","AL","Major Isidoro",19864,8857.53,27004,"Batalha",2,"Nordeste",0,"270440",4,22,13,9,10,12,0,0,0,0,0,22,13,9,10,12,8,9.0890232236941,9.896664327188,0.379287239560718,30
"4604","AL","Major Isidoro",19864,8857.53,27004,"Batalha",2,"Nordeste",0,"270440",5,18,12,6,9,9,0,0,0,0,0,18,12,6,9,9,14,9.0890232236941,9.896664327188,0.420535888246994,31
"4605","AL","Maragogi",33032,19441.53,27010,"Litoral Norte Alagoano",2,"Nordeste",1,"270450",2,42,21,21,26,16,0,0,0,0,0,42,21,21,26,16,15,9.87516677862116,10.4052320675659,0.271897596954614,29
"4606","AL","Maragogi",33032,19441.53,27010,"Litoral Norte Alagoano",2,"Nordeste",1,"270450",3,33,19,14,18,15,2,2,0,1,1,35,21,14,19,16,16,9.87516677862116,10.4052320675659,0.383540805007317,31
"4607","AL","Maragogi",33032,19441.53,27010,"Litoral Norte Alagoano",2,"Nordeste",1,"270450",4,32,14,18,16,16,0,0,0,0,0,32,14,18,16,16,11,9.87516677862116,10.4052320675659,0.461389612676831,30
"4608","AL","Maragogi",33032,19441.53,27010,"Litoral Norte Alagoano",2,"Nordeste",1,"270450",5,55,21,34,31,24,0,0,0,0,0,55,21,34,31,24,27,9.87516677862116,10.4052320675659,0.475667487335496,31
"4609","AL","Maravilha",9004,7262.18,27003,"Santana do Ipanema",2,"Nordeste",0,"270460",2,12,7,5,9,3,0,0,0,0,0,12,7,5,9,3,4,8.89043533822728,9.10542420202662,0.299687006407303,29
"4610","AL","Maravilha",9004,7262.18,27003,"Santana do Ipanema",2,"Nordeste",0,"270460",3,10,9,1,9,1,2,1,1,1,1,12,10,2,10,2,8,8.89043533822728,9.10542420202662,0.37050276576702,31
"4611","AL","Maravilha",9004,7262.18,27003,"Santana do Ipanema",2,"Nordeste",0,"270460",4,12,2,10,6,6,0,0,0,0,0,12,2,10,6,6,5,8.89043533822728,9.10542420202662,0.364677503944302,30
"4612","AL","Maravilha",9004,7262.18,27003,"Santana do Ipanema",2,"Nordeste",0,"270460",5,13,7,6,6,7,0,0,0,0,0,13,7,6,6,7,10,8.89043533822728,9.10542420202662,0.393189220979725,31
"4613","AL","Marechal Deodoro",52380,37503.36,27011,"Maceió",2,"Nordeste",1,"270470",2,64,27,37,32,32,0,0,0,0,0,64,27,37,32,32,22,10.5321858079447,10.8662801180617,0.286741246011384,29
"4614","AL","Marechal Deodoro",52380,37503.36,27011,"Maceió",2,"Nordeste",1,"270470",3,68,30,38,42,26,1,0,1,1,0,69,30,39,43,26,27,10.5321858079447,10.8662801180617,0.398018791696119,31
"4615","AL","Marechal Deodoro",52380,37503.36,27011,"Maceió",2,"Nordeste",1,"270470",4,74,31,43,44,30,2,1,1,0,2,76,32,44,44,32,42,10.5321858079447,10.8662801180617,0.459622930995772,30
"4616","AL","Marechal Deodoro",52380,37503.36,27011,"Maceió",2,"Nordeste",1,"270470",5,72,31,41,42,30,0,0,0,0,0,72,31,41,42,30,59,10.5321858079447,10.8662801180617,0.460116023468034,31
"4617","AL","Maribondo",13193,10812.58,27005,"Palmeira dos Índios",2,"Nordeste",0,"270480",2,9,2,7,2,7,0,0,0,0,0,9,2,7,2,7,6,9.28846555005669,9.48744166488378,0.282425126029632,29
"4618","AL","Maribondo",13193,10812.58,27005,"Palmeira dos Índios",2,"Nordeste",0,"270480",3,13,10,3,8,5,0,0,0,0,0,13,10,3,8,5,8,9.28846555005669,9.48744166488378,0.356197296470374,31
"4619","AL","Maribondo",13193,10812.58,27005,"Palmeira dos Índios",2,"Nordeste",0,"270480",4,13,7,6,6,7,0,0,0,0,0,13,7,6,6,7,11,9.28846555005669,9.48744166488378,0.390442742383256,30
"4620","AL","Maribondo",13193,10812.58,27005,"Palmeira dos Índios",2,"Nordeste",0,"270480",5,18,4,14,9,9,0,0,0,0,0,18,4,14,9,9,12,9.28846555005669,9.48744166488378,0.404375030322165,31
"4621","AL","Mata Grande",25207,8863.29,27001,"Serrana do Sertão Alagoano",2,"Nordeste",0,"270500",2,24,17,7,12,12,1,0,1,1,0,25,17,8,13,12,15,9.08967330650097,10.1348770127042,0.303164941828504,29
"4622","AL","Mata Grande",25207,8863.29,27001,"Serrana do Sertão Alagoano",2,"Nordeste",0,"270500",3,29,17,12,16,13,1,0,1,0,1,30,17,13,16,14,8,9.08967330650097,10.1348770127042,0.393207589110543,31
"4623","AL","Mata Grande",25207,8863.29,27001,"Serrana do Sertão Alagoano",2,"Nordeste",0,"270500",4,27,18,9,17,10,0,0,0,0,0,27,18,9,17,10,8,9.08967330650097,10.1348770127042,0.413679027090681,30
"4624","AL","Mata Grande",25207,8863.29,27001,"Serrana do Sertão Alagoano",2,"Nordeste",0,"270500",5,41,22,19,22,19,1,1,0,1,0,42,23,19,23,19,6,9.08967330650097,10.1348770127042,0.440781209022987,31
"4625","AL","Matriz de Camaragibe",24634,11668.7,27009,"Mata Alagoana",2,"Nordeste",1,"270510",2,29,11,18,17,12,0,0,0,0,0,29,11,18,17,12,12,9.36466532233174,10.1118828815014,0.311792201730364,29
"4626","AL","Matriz de Camaragibe",24634,11668.7,27009,"Mata Alagoana",2,"Nordeste",1,"270510",3,30,15,15,18,12,1,1,0,1,0,31,16,15,19,12,17,9.36466532233174,10.1118828815014,0.383685245713699,31
"4627","AL","Matriz de Camaragibe",24634,11668.7,27009,"Mata Alagoana",2,"Nordeste",1,"270510",4,20,9,11,13,7,1,0,1,1,0,21,9,12,14,7,22,9.36466532233174,10.1118828815014,0.403181706894508,30
"4628","AL","Matriz de Camaragibe",24634,11668.7,27009,"Mata Alagoana",2,"Nordeste",1,"270510",5,27,15,12,16,11,0,0,0,0,0,27,15,12,16,11,27,9.36466532233174,10.1118828815014,0.422712006260309,31
"4629","AL","Messias",18031,8870.93,27009,"Mata Alagoana",2,"Nordeste",1,"270520",2,24,9,15,17,7,0,0,0,0,0,24,9,15,17,7,7,9.09053491760906,9.79984777777637,0.294926291700248,29
"4630","AL","Messias",18031,8870.93,27009,"Mata Alagoana",2,"Nordeste",1,"270520",3,25,10,15,14,11,0,0,0,0,0,25,10,15,14,11,5,9.09053491760906,9.79984777777637,0.375405741988219,31
"4631","AL","Messias",18031,8870.93,27009,"Mata Alagoana",2,"Nordeste",1,"270520",4,15,6,9,8,7,0,0,0,0,0,15,6,9,8,7,8,9.09053491760906,9.79984777777637,0.398633529683848,30
