"","UF","region","region_name","microregion","microregion_name","pop","gdp","week","nconcep","nconcep_educ_low","nconcep_educ_high","nconcep_age_young","nconcep_age_old","nfetal","nfetal_educ_low","nfetal_educ_high","nfetal_age_young","nfetal_age_old","totalconcep","totalconcep_educ_low","totalconcep_educ_high","totalconcep_age_young","totalconcep_age_old","deaths","lgdp","lpop","isolated","s_date","year","month"
"8825","SP",3,"Sudeste",35042,"Itapetininga",222078,28483.5200973532,6,38,8,30,16,22,0,0,0,0,0,38,8,30,16,22,21,10.2570809568121,12.3107839504963,0.27875665646427,2020-02-10,2020,2
"8826","SP",3,"Sudeste",35042,"Itapetininga",222078,28483.5200973532,7,27,4,23,8,19,0,0,0,0,0,27,4,23,8,19,31,10.2570809568121,12.3107839504963,0.296620037311231,2020-02-17,2020,2
"8827","SP",3,"Sudeste",35042,"Itapetininga",222078,28483.5200973532,8,53,12,41,11,42,0,0,0,0,0,53,12,41,11,42,26,10.2570809568121,12.3107839504963,0.349968707273249,2020-02-24,2020,2
"8828","SP",3,"Sudeste",35042,"Itapetininga",222078,28483.5200973532,9,49,9,40,18,31,0,0,0,0,0,49,9,40,18,31,26,10.2570809568121,12.3107839504963,0.317219873093853,2020-03-02,2020,3
"8829","SP",3,"Sudeste",35042,"Itapetininga",222078,28483.5200973532,10,41,7,34,14,27,1,0,1,0,1,42,7,35,14,28,32,10.2570809568121,12.3107839504963,0.329697003751475,2020-03-09,2020,3
"8830","SP",3,"Sudeste",35042,"Itapetininga",222078,28483.5200973532,11,40,7,33,17,23,0,0,0,0,0,40,7,33,17,23,29,10.2570809568121,12.3107839504963,0.413013560414352,2020-03-16,2020,3
"8831","SP",3,"Sudeste",35042,"Itapetininga",222078,28483.5200973532,12,46,7,39,21,25,0,0,0,0,0,46,7,39,21,25,30,10.2570809568121,12.3107839504963,0.514727622173267,2020-03-23,2020,3
"8832","SP",3,"Sudeste",35042,"Itapetininga",222078,28483.5200973532,13,54,10,44,21,33,0,0,0,0,0,54,10,44,21,33,25,10.2570809568121,12.3107839504963,0.479062813193894,2020-03-30,2020,3
"8833","SP",3,"Sudeste",35042,"Itapetininga",222078,28483.5200973532,14,49,9,40,24,25,0,0,0,0,0,49,9,40,24,25,19,10.2570809568121,12.3107839504963,0.469695877262245,2020-04-06,2020,4
"8834","SP",3,"Sudeste",35042,"Itapetininga",222078,28483.5200973532,15,44,6,38,18,26,0,0,0,0,0,44,6,38,18,26,20,10.2570809568121,12.3107839504963,0.448401132048603,2020-04-13,2020,4
"8835","SP",3,"Sudeste",35042,"Itapetininga",222078,28483.5200973532,16,55,8,47,22,33,0,0,0,0,0,55,8,47,22,33,22,10.2570809568121,12.3107839504963,0.449208666678933,2020-04-20,2020,4
"8836","SP",3,"Sudeste",35042,"Itapetininga",222078,28483.5200973532,17,40,6,34,14,26,1,1,0,0,1,41,7,34,14,27,25,10.2570809568121,12.3107839504963,0.431528905777684,2020-04-27,2020,4
"8837","SP",3,"Sudeste",35042,"Itapetininga",222078,28483.5200973532,18,54,8,46,18,36,0,0,0,0,0,54,8,46,18,36,27,10.2570809568121,12.3107839504963,0.408866101169416,2020-05-04,2020,5
"8838","SP",3,"Sudeste",35042,"Itapetininga",222078,28483.5200973532,19,50,9,41,22,28,0,0,0,0,0,50,9,41,22,28,26,10.2570809568121,12.3107839504963,0.414697555023358,2020-05-11,2020,5
"8839","SP",3,"Sudeste",35042,"Itapetininga",222078,28483.5200973532,20,53,4,49,24,29,0,0,0,0,0,53,4,49,24,29,22,10.2570809568121,12.3107839504963,0.419417062077627,2020-05-18,2020,5
"8840","SP",3,"Sudeste",35042,"Itapetininga",222078,28483.5200973532,21,51,12,39,19,32,1,0,1,0,1,52,12,40,19,33,28,10.2570809568121,12.3107839504963,0.409825119807777,2020-05-25,2020,5
"8841","SP",3,"Sudeste",35043,"Tatuí",307215,34370.7045889686,5,61,14,47,16,45,1,0,1,0,1,62,14,48,16,46,34,10.4449598697492,12.6353031071886,0.29060798197394,2020-02-03,2020,2
"8842","SP",3,"Sudeste",35043,"Tatuí",307215,34370.7045889686,6,52,13,39,24,28,0,0,0,0,0,52,13,39,24,28,40,10.4449598697492,12.6353031071886,0.292192788672789,2020-02-10,2020,2
"8843","SP",3,"Sudeste",35043,"Tatuí",307215,34370.7045889686,7,58,14,44,17,41,0,0,0,0,0,58,14,44,17,41,48,10.4449598697492,12.6353031071886,0.295271285579881,2020-02-17,2020,2
"8844","SP",3,"Sudeste",35043,"Tatuí",307215,34370.7045889686,8,61,12,49,18,43,0,0,0,0,0,61,12,49,18,43,31,10.4449598697492,12.6353031071886,0.345838924575846,2020-02-24,2020,2
"8845","SP",3,"Sudeste",35043,"Tatuí",307215,34370.7045889686,9,67,8,59,23,44,1,1,0,1,0,68,9,59,24,44,36,10.4449598697492,12.6353031071886,0.31973235446201,2020-03-02,2020,3
"8846","SP",3,"Sudeste",35043,"Tatuí",307215,34370.7045889686,10,74,11,63,28,46,0,0,0,0,0,74,11,63,28,46,45,10.4449598697492,12.6353031071886,0.326928117352435,2020-03-09,2020,3
"8847","SP",3,"Sudeste",35043,"Tatuí",307215,34370.7045889686,11,63,12,51,19,44,1,0,1,1,0,64,12,52,20,44,41,10.4449598697492,12.6353031071886,0.410238281258535,2020-03-16,2020,3
"8848","SP",3,"Sudeste",35043,"Tatuí",307215,34370.7045889686,12,60,12,48,21,39,1,0,1,1,0,61,12,49,22,39,35,10.4449598697492,12.6353031071886,0.519507898710323,2020-03-23,2020,3
"8849","SP",3,"Sudeste",35043,"Tatuí",307215,34370.7045889686,13,63,19,44,29,34,2,0,2,0,2,65,19,46,29,36,28,10.4449598697492,12.6353031071886,0.485813864289129,2020-03-30,2020,3
"8850","SP",3,"Sudeste",35043,"Tatuí",307215,34370.7045889686,14,60,10,50,25,35,0,0,0,0,0,60,10,50,25,35,39,10.4449598697492,12.6353031071886,0.46841598539648,2020-04-06,2020,4
"8851","SP",3,"Sudeste",35043,"Tatuí",307215,34370.7045889686,15,65,15,50,25,40,0,0,0,0,0,65,15,50,25,40,49,10.4449598697492,12.6353031071886,0.44990387152534,2020-04-13,2020,4
"8852","SP",3,"Sudeste",35043,"Tatuí",307215,34370.7045889686,16,69,18,51,23,46,0,0,0,0,0,69,18,51,23,46,36,10.4449598697492,12.6353031071886,0.443801868531569,2020-04-20,2020,4
"8853","SP",3,"Sudeste",35043,"Tatuí",307215,34370.7045889686,17,67,14,53,24,43,2,0,2,0,2,69,14,55,24,45,33,10.4449598697492,12.6353031071886,0.434057016200873,2020-04-27,2020,4
"8854","SP",3,"Sudeste",35043,"Tatuí",307215,34370.7045889686,18,65,7,58,17,48,1,1,0,0,1,66,8,58,17,49,46,10.4449598697492,12.6353031071886,0.414284973022011,2020-05-04,2020,5
"8855","SP",3,"Sudeste",35043,"Tatuí",307215,34370.7045889686,19,97,20,77,33,64,1,0,1,1,0,98,20,78,34,64,41,10.4449598697492,12.6353031071886,0.420613279764764,2020-05-11,2020,5
"8856","SP",3,"Sudeste",35043,"Tatuí",307215,34370.7045889686,20,73,13,60,28,45,0,0,0,0,0,73,13,60,28,45,42,10.4449598697492,12.6353031071886,0.413666134537288,2020-05-18,2020,5
"8857","SP",3,"Sudeste",35043,"Tatuí",307215,34370.7045889686,21,84,13,71,35,49,0,0,0,0,0,84,13,71,35,49,47,10.4449598697492,12.6353031071886,0.419569543431914,2020-05-25,2020,5
"8858","SP",3,"Sudeste",35044,"Capão Bonito",133146,19811.9742961861,5,46,8,38,23,23,0,0,0,0,0,46,8,38,23,23,22,9.89404179632117,11.799201549484,0.312882245345294,2020-02-03,2020,2
"8859","SP",3,"Sudeste",35044,"Capão Bonito",133146,19811.9742961861,6,32,7,25,17,15,0,0,0,0,0,32,7,25,17,15,19,9.89404179632117,11.799201549484,0.301285205143247,2020-02-10,2020,2
"8860","SP",3,"Sudeste",35044,"Capão Bonito",133146,19811.9742961861,7,24,4,20,13,11,0,0,0,0,0,24,4,20,13,11,29,9.89404179632117,11.799201549484,0.32000626332426,2020-02-17,2020,2
"8861","SP",3,"Sudeste",35044,"Capão Bonito",133146,19811.9742961861,8,40,8,32,14,26,3,0,3,2,1,43,8,35,16,27,16,9.89404179632117,11.799201549484,0.357665856787597,2020-02-24,2020,2
"8862","SP",3,"Sudeste",35044,"Capão Bonito",133146,19811.9742961861,9,37,10,27,20,17,0,0,0,0,0,37,10,27,20,17,24,9.89404179632117,11.799201549484,0.332822223193485,2020-03-02,2020,3
"8863","SP",3,"Sudeste",35044,"Capão Bonito",133146,19811.9742961861,10,41,8,33,19,22,0,0,0,0,0,41,8,33,19,22,16,9.89404179632117,11.799201549484,0.341096779671766,2020-03-09,2020,3
"8864","SP",3,"Sudeste",35044,"Capão Bonito",133146,19811.9742961861,11,29,7,22,10,19,0,0,0,0,0,29,7,22,10,19,19,9.89404179632117,11.799201549484,0.417011512196955,2020-03-16,2020,3
"8865","SP",3,"Sudeste",35044,"Capão Bonito",133146,19811.9742961861,12,31,10,21,13,18,1,0,1,0,1,32,10,22,13,19,22,9.89404179632117,11.799201549484,0.522251101939982,2020-03-23,2020,3
"8866","SP",3,"Sudeste",35044,"Capão Bonito",133146,19811.9742961861,13,30,7,23,12,18,0,0,0,0,0,30,7,23,12,18,19,9.89404179632117,11.799201549484,0.47021720001153,2020-03-30,2020,3
"8867","SP",3,"Sudeste",35044,"Capão Bonito",133146,19811.9742961861,14,34,7,27,19,15,0,0,0,0,0,34,7,27,19,15,17,9.89404179632117,11.799201549484,0.467362639153234,2020-04-06,2020,4
"8868","SP",3,"Sudeste",35044,"Capão Bonito",133146,19811.9742961861,15,29,8,21,10,19,0,0,0,0,0,29,8,21,10,19,13,9.89404179632117,11.799201549484,0.447206364283522,2020-04-13,2020,4
"8869","SP",3,"Sudeste",35044,"Capão Bonito",133146,19811.9742961861,16,43,4,39,12,31,1,1,0,1,0,44,5,39,13,31,17,9.89404179632117,11.799201549484,0.437013102869016,2020-04-20,2020,4
"8870","SP",3,"Sudeste",35044,"Capão Bonito",133146,19811.9742961861,17,28,7,21,13,15,0,0,0,0,0,28,7,21,13,15,19,9.89404179632117,11.799201549484,0.444567828367375,2020-04-27,2020,4
"8871","SP",3,"Sudeste",35044,"Capão Bonito",133146,19811.9742961861,18,37,11,26,16,21,0,0,0,0,0,37,11,26,16,21,15,9.89404179632117,11.799201549484,0.427341877889311,2020-05-04,2020,5
"8872","SP",3,"Sudeste",35044,"Capão Bonito",133146,19811.9742961861,19,34,11,23,14,20,0,0,0,0,0,34,11,23,14,20,20,9.89404179632117,11.799201549484,0.422827849099591,2020-05-11,2020,5
"8873","SP",3,"Sudeste",35044,"Capão Bonito",133146,19811.9742961861,20,40,12,28,16,24,0,0,0,0,0,40,12,28,16,24,15,9.89404179632117,11.799201549484,0.423257840146366,2020-05-18,2020,5
"8874","SP",3,"Sudeste",35044,"Capão Bonito",133146,19811.9742961861,21,40,11,29,17,23,0,0,0,0,0,40,11,29,17,23,26,9.89404179632117,11.799201549484,0.440079159530772,2020-05-25,2020,5
"8875","SP",3,"Sudeste",35045,"Piedade",205191,21720.43680678,5,48,17,31,22,26,2,2,0,1,1,50,19,31,23,27,31,9.98600888465505,12.2316965316678,0.283753011360354,2020-02-03,2020,2
"8876","SP",3,"Sudeste",35045,"Piedade",205191,21720.43680678,6,39,10,29,22,17,0,0,0,0,0,39,10,29,22,17,37,9.98600888465505,12.2316965316678,0.277692968653187,2020-02-10,2020,2
"8877","SP",3,"Sudeste",35045,"Piedade",205191,21720.43680678,7,54,14,40,16,38,0,0,0,0,0,54,14,40,16,38,27,9.98600888465505,12.2316965316678,0.291922450122881,2020-02-17,2020,2
"8878","SP",3,"Sudeste",35045,"Piedade",205191,21720.43680678,8,50,15,35,17,33,0,0,0,0,0,50,15,35,17,33,29,9.98600888465505,12.2316965316678,0.328553286811155,2020-02-24,2020,2
"8879","SP",3,"Sudeste",35045,"Piedade",205191,21720.43680678,9,51,12,39,20,31,0,0,0,0,0,51,12,39,20,31,30,9.98600888465505,12.2316965316678,0.301338919248391,2020-03-02,2020,3
"8880","SP",3,"Sudeste",35045,"Piedade",205191,21720.43680678,10,49,12,37,19,30,1,0,1,0,1,50,12,38,19,31,28,9.98600888465505,12.2316965316678,0.312662957209931,2020-03-09,2020,3
"8881","SP",3,"Sudeste",35045,"Piedade",205191,21720.43680678,11,28,7,21,5,23,1,0,1,0,1,29,7,22,5,24,20,9.98600888465505,12.2316965316678,0.392503923271643,2020-03-16,2020,3
"8882","SP",3,"Sudeste",35045,"Piedade",205191,21720.43680678,12,32,6,26,17,15,0,0,0,0,0,32,6,26,17,15,21,9.98600888465505,12.2316965316678,0.493530194690947,2020-03-23,2020,3
"8883","SP",3,"Sudeste",35045,"Piedade",205191,21720.43680678,13,35,9,26,7,28,0,0,0,0,0,35,9,26,7,28,20,9.98600888465505,12.2316965316678,0.451409978637305,2020-03-30,2020,3
"8884","SP",3,"Sudeste",35045,"Piedade",205191,21720.43680678,14,57,10,47,28,29,0,0,0,0,0,57,10,47,28,29,15,9.98600888465505,12.2316965316678,0.449368439374868,2020-04-06,2020,4
"8885","SP",3,"Sudeste",35045,"Piedade",205191,21720.43680678,15,51,10,41,22,29,1,1,0,0,1,52,11,41,22,30,28,9.98600888465505,12.2316965316678,0.420196896363369,2020-04-13,2020,4
"8886","SP",3,"Sudeste",35045,"Piedade",205191,21720.43680678,16,61,13,48,25,36,1,1,0,0,1,62,14,48,25,37,15,9.98600888465505,12.2316965316678,0.425532136684182,2020-04-20,2020,4
"8887","SP",3,"Sudeste",35045,"Piedade",205191,21720.43680678,17,48,15,33,22,26,1,0,1,1,0,49,15,34,23,26,30,9.98600888465505,12.2316965316678,0.425848576953293,2020-04-27,2020,4
"8888","SP",3,"Sudeste",35045,"Piedade",205191,21720.43680678,18,43,16,27,21,22,0,0,0,0,0,43,16,27,21,22,43,9.98600888465505,12.2316965316678,0.408477764409748,2020-05-04,2020,5
"8889","SP",3,"Sudeste",35045,"Piedade",205191,21720.43680678,19,46,11,35,19,27,0,0,0,0,0,46,11,35,19,27,21,9.98600888465505,12.2316965316678,0.411802883676624,2020-05-11,2020,5
"8890","SP",3,"Sudeste",35045,"Piedade",205191,21720.43680678,20,56,19,37,24,32,0,0,0,0,0,56,19,37,24,32,31,9.98600888465505,12.2316965316678,0.416841126885584,2020-05-18,2020,5
"8891","SP",3,"Sudeste",35045,"Piedade",205191,21720.43680678,21,45,6,39,19,26,0,0,0,0,0,45,6,39,19,26,32,9.98600888465505,12.2316965316678,0.410252303264279,2020-05-25,2020,5
"8892","SP",3,"Sudeste",35046,"Sorocaba",1541194,49395.9772354032,5,362,52,310,137,225,0,0,0,0,0,362,52,310,137,225,175,10.8076242673785,14.2480679986562,0.278175381382843,2020-02-03,2020,2
"8893","SP",3,"Sudeste",35046,"Sorocaba",1541194,49395.9772354032,6,368,53,315,135,233,0,0,0,0,0,368,53,315,135,233,203,10.8076242673785,14.2480679986562,0.276449595329233,2020-02-10,2020,2
"8894","SP",3,"Sudeste",35046,"Sorocaba",1541194,49395.9772354032,7,367,52,315,119,248,2,0,2,1,1,369,52,317,120,249,171,10.8076242673785,14.2480679986562,0.288423022852129,2020-02-17,2020,2
"8895","SP",3,"Sudeste",35046,"Sorocaba",1541194,49395.9772354032,8,320,34,286,103,217,1,0,1,0,1,321,34,287,103,218,184,10.8076242673785,14.2480679986562,0.336477360449349,2020-02-24,2020,2
"8896","SP",3,"Sudeste",35046,"Sorocaba",1541194,49395.9772354032,9,351,53,298,118,233,1,1,0,0,1,352,54,298,118,234,184,10.8076242673785,14.2480679986562,0.306046730766894,2020-03-02,2020,3
"8897","SP",3,"Sudeste",35046,"Sorocaba",1541194,49395.9772354032,10,322,46,276,120,202,0,0,0,0,0,322,46,276,120,202,194,10.8076242673785,14.2480679986562,0.317111551001624,2020-03-09,2020,3
"8898","SP",3,"Sudeste",35046,"Sorocaba",1541194,49395.9772354032,11,374,58,316,120,254,3,1,2,2,1,377,59,318,122,255,213,10.8076242673785,14.2480679986562,0.40730838509042,2020-03-16,2020,3
"8899","SP",3,"Sudeste",35046,"Sorocaba",1541194,49395.9772354032,12,338,39,299,111,227,4,0,4,1,3,342,39,303,112,230,192,10.8076242673785,14.2480679986562,0.537507477703729,2020-03-23,2020,3
"8900","SP",3,"Sudeste",35046,"Sorocaba",1541194,49395.9772354032,13,330,51,279,125,205,2,0,2,1,1,332,51,281,126,206,169,10.8076242673785,14.2480679986562,0.495976096548083,2020-03-30,2020,3
"8901","SP",3,"Sudeste",35046,"Sorocaba",1541194,49395.9772354032,14,348,49,299,120,228,0,0,0,0,0,348,49,299,120,228,175,10.8076242673785,14.2480679986562,0.484844523399756,2020-04-06,2020,4
"8902","SP",3,"Sudeste",35046,"Sorocaba",1541194,49395.9772354032,15,321,30,291,113,208,3,2,1,2,1,324,32,292,115,209,187,10.8076242673785,14.2480679986562,0.459466177336173,2020-04-13,2020,4
"8903","SP",3,"Sudeste",35046,"Sorocaba",1541194,49395.9772354032,16,356,46,310,129,227,5,0,5,2,3,361,46,315,131,230,188,10.8076242673785,14.2480679986562,0.45818575306623,2020-04-20,2020,4
"8904","SP",3,"Sudeste",35046,"Sorocaba",1541194,49395.9772354032,17,396,46,350,134,262,4,0,4,3,1,400,46,354,137,263,175,10.8076242673785,14.2480679986562,0.442926025131145,2020-04-27,2020,4
"8905","SP",3,"Sudeste",35046,"Sorocaba",1541194,49395.9772354032,18,348,49,299,111,237,2,0,2,2,0,350,49,301,113,237,173,10.8076242673785,14.2480679986562,0.419828554358192,2020-05-04,2020,5
"8906","SP",3,"Sudeste",35046,"Sorocaba",1541194,49395.9772354032,19,359,51,308,114,245,1,0,1,0,1,360,51,309,114,246,202,10.8076242673785,14.2480679986562,0.428878703478834,2020-05-11,2020,5
"8907","SP",3,"Sudeste",35046,"Sorocaba",1541194,49395.9772354032,20,385,40,345,132,253,4,2,2,1,3,389,42,347,133,256,203,10.8076242673785,14.2480679986562,0.422261665448347,2020-05-18,2020,5
"8908","SP",3,"Sudeste",35046,"Sorocaba",1541194,49395.9772354032,21,424,60,364,135,289,1,0,1,0,1,425,60,365,135,290,205,10.8076242673785,14.2480679986562,0.422314001710676,2020-05-25,2020,5
"8909","SP",3,"Sudeste",35047,"Jundiaí",744424,91450.855704894,5,180,11,169,50,130,2,0,2,1,1,182,11,171,51,131,69,11.4235570108544,13.5203660439613,0.27561745492287,2020-02-03,2020,2
"8910","SP",3,"Sudeste",35047,"Jundiaí",744424,91450.855704894,6,173,14,159,46,127,1,0,1,0,1,174,14,160,46,128,97,11.4235570108544,13.5203660439613,0.276452133079487,2020-02-10,2020,2
"8911","SP",3,"Sudeste",35047,"Jundiaí",744424,91450.855704894,7,153,24,129,31,122,3,0,3,1,2,156,24,132,32,124,74,11.4235570108544,13.5203660439613,0.287019206740297,2020-02-17,2020,2
"8912","SP",3,"Sudeste",35047,"Jundiaí",744424,91450.855704894,8,160,14,146,41,119,1,0,1,0,1,161,14,147,41,120,79,11.4235570108544,13.5203660439613,0.331704812218645,2020-02-24,2020,2
"8913","SP",3,"Sudeste",35047,"Jundiaí",744424,91450.855704894,9,163,21,142,42,121,0,0,0,0,0,163,21,142,42,121,90,11.4235570108544,13.5203660439613,0.301647838137448,2020-03-02,2020,3
"8914","SP",3,"Sudeste",35047,"Jundiaí",744424,91450.855704894,10,166,11,155,50,116,0,0,0,0,0,166,11,155,50,116,76,11.4235570108544,13.5203660439613,0.313022387211419,2020-03-09,2020,3
"8915","SP",3,"Sudeste",35047,"Jundiaí",744424,91450.855704894,11,149,16,133,45,104,1,1,0,1,0,150,17,133,46,104,101,11.4235570108544,13.5203660439613,0.418337612884452,2020-03-16,2020,3
"8916","SP",3,"Sudeste",35047,"Jundiaí",744424,91450.855704894,12,155,16,139,47,108,0,0,0,0,0,155,16,139,47,108,83,11.4235570108544,13.5203660439613,0.538466120396328,2020-03-23,2020,3
"8917","SP",3,"Sudeste",35047,"Jundiaí",744424,91450.855704894,13,149,19,130,31,118,0,0,0,0,0,149,19,130,31,118,88,11.4235570108544,13.5203660439613,0.496214517221959,2020-03-30,2020,3
"8918","SP",3,"Sudeste",35047,"Jundiaí",744424,91450.855704894,14,193,18,175,63,130,0,0,0,0,0,193,18,175,63,130,81,11.4235570108544,13.5203660439613,0.490920562581965,2020-04-06,2020,4
"8919","SP",3,"Sudeste",35047,"Jundiaí",744424,91450.855704894,15,206,21,185,68,138,1,0,1,0,1,207,21,186,68,139,89,11.4235570108544,13.5203660439613,0.465936954882959,2020-04-13,2020,4
"8920","SP",3,"Sudeste",35047,"Jundiaí",744424,91450.855704894,16,183,18,165,53,130,1,0,1,0,1,184,18,166,53,131,92,11.4235570108544,13.5203660439613,0.465294838272899,2020-04-20,2020,4
"8921","SP",3,"Sudeste",35047,"Jundiaí",744424,91450.855704894,17,176,18,158,59,117,2,1,1,0,2,178,19,159,59,119,90,11.4235570108544,13.5203660439613,0.445162136214542,2020-04-27,2020,4
"8922","SP",3,"Sudeste",35047,"Jundiaí",744424,91450.855704894,18,187,21,166,58,129,1,0,1,0,1,188,21,167,58,130,78,11.4235570108544,13.5203660439613,0.423848091208476,2020-05-04,2020,5
"8923","SP",3,"Sudeste",35047,"Jundiaí",744424,91450.855704894,19,183,19,164,59,124,1,1,0,1,0,184,20,164,60,124,123,11.4235570108544,13.5203660439613,0.433288692543054,2020-05-11,2020,5
"8924","SP",3,"Sudeste",35047,"Jundiaí",744424,91450.855704894,20,168,19,149,59,109,0,0,0,0,0,168,19,149,59,109,107,11.4235570108544,13.5203660439613,0.431700066181703,2020-05-18,2020,5
"8925","SP",3,"Sudeste",35047,"Jundiaí",744424,91450.855704894,21,178,16,162,53,125,1,0,1,0,1,179,16,163,53,126,137,11.4235570108544,13.5203660439613,0.428624235395898,2020-05-25,2020,5
"8926","SP",3,"Sudeste",35048,"Bragança Paulista",584752,43266.4971443621,5,135,31,104,44,91,0,0,0,0,0,135,31,104,44,91,62,10.6751338764953,13.2789431047056,0.289961617003034,2020-02-03,2020,2
"8927","SP",3,"Sudeste",35048,"Bragança Paulista",584752,43266.4971443621,6,143,27,116,41,102,0,0,0,0,0,143,27,116,41,102,71,10.6751338764953,13.2789431047056,0.283979932885742,2020-02-10,2020,2
"8928","SP",3,"Sudeste",35048,"Bragança Paulista",584752,43266.4971443621,7,136,21,115,55,81,0,0,0,0,0,136,21,115,55,81,67,10.6751338764953,13.2789431047056,0.292546415759063,2020-02-17,2020,2
"8929","SP",3,"Sudeste",35048,"Bragança Paulista",584752,43266.4971443621,8,138,23,115,53,85,0,0,0,0,0,138,23,115,53,85,68,10.6751338764953,13.2789431047056,0.344425934722894,2020-02-24,2020,2
"8930","SP",3,"Sudeste",35048,"Bragança Paulista",584752,43266.4971443621,9,144,19,125,58,86,1,1,0,1,0,145,20,125,59,86,71,10.6751338764953,13.2789431047056,0.310188879396183,2020-03-02,2020,3
"8931","SP",3,"Sudeste",35048,"Bragança Paulista",584752,43266.4971443621,10,116,25,91,37,79,0,0,0,0,0,116,25,91,37,79,70,10.6751338764953,13.2789431047056,0.319024416161912,2020-03-09,2020,3
"8932","SP",3,"Sudeste",35048,"Bragança Paulista",584752,43266.4971443621,11,135,15,120,53,82,1,0,1,0,1,136,15,121,53,83,85,10.6751338764953,13.2789431047056,0.415769097978021,2020-03-16,2020,3
"8933","SP",3,"Sudeste",35048,"Bragança Paulista",584752,43266.4971443621,12,128,20,108,44,84,1,0,1,0,1,129,20,109,44,85,73,10.6751338764953,13.2789431047056,0.534431753248133,2020-03-23,2020,3
"8934","SP",3,"Sudeste",35048,"Bragança Paulista",584752,43266.4971443621,13,110,23,87,32,78,2,1,1,1,1,112,24,88,33,79,74,10.6751338764953,13.2789431047056,0.497279383246079,2020-03-30,2020,3
"8935","SP",3,"Sudeste",35048,"Bragança Paulista",584752,43266.4971443621,14,127,20,107,39,88,1,1,0,0,1,128,21,107,39,89,80,10.6751338764953,13.2789431047056,0.479581448373045,2020-04-06,2020,4
"8936","SP",3,"Sudeste",35048,"Bragança Paulista",584752,43266.4971443621,15,120,20,100,38,82,0,0,0,0,0,120,20,100,38,82,81,10.6751338764953,13.2789431047056,0.453382087057694,2020-04-13,2020,4
"8937","SP",3,"Sudeste",35048,"Bragança Paulista",584752,43266.4971443621,16,127,13,114,40,87,1,0,1,0,1,128,13,115,40,88,86,10.6751338764953,13.2789431047056,0.45170287570527,2020-04-20,2020,4
"8938","SP",3,"Sudeste",35048,"Bragança Paulista",584752,43266.4971443621,17,132,20,112,38,94,1,0,1,0,1,133,20,113,38,95,51,10.6751338764953,13.2789431047056,0.444654789803788,2020-04-27,2020,4
"8939","SP",3,"Sudeste",35048,"Bragança Paulista",584752,43266.4971443621,18,141,18,123,40,101,0,0,0,0,0,141,18,123,40,101,83,10.6751338764953,13.2789431047056,0.422725843843725,2020-05-04,2020,5
"8940","SP",3,"Sudeste",35048,"Bragança Paulista",584752,43266.4971443621,19,146,23,123,46,100,0,0,0,0,0,146,23,123,46,100,93,10.6751338764953,13.2789431047056,0.424911605832263,2020-05-11,2020,5
"8941","SP",3,"Sudeste",35048,"Bragança Paulista",584752,43266.4971443621,20,117,21,96,35,82,1,1,0,1,0,118,22,96,36,82,83,10.6751338764953,13.2789431047056,0.427604078943906,2020-05-18,2020,5
"8942","SP",3,"Sudeste",35048,"Bragança Paulista",584752,43266.4971443621,21,189,24,165,65,124,0,0,0,0,0,189,24,165,65,124,83,10.6751338764953,13.2789431047056,0.426028288315525,2020-05-25,2020,5
"8943","SP",3,"Sudeste",35049,"Campos do Jordão",74821,21984.3466092407,5,12,2,10,5,7,0,0,0,0,0,12,2,10,5,7,7,9.99808596132977,11.2228538732231,0.301141147840967,2020-02-03,2020,2
"8944","SP",3,"Sudeste",35049,"Campos do Jordão",74821,21984.3466092407,6,12,2,10,3,9,0,0,0,0,0,12,2,10,3,9,12,9.99808596132977,11.2228538732231,0.299087175248661,2020-02-10,2020,2
"8945","SP",3,"Sudeste",35049,"Campos do Jordão",74821,21984.3466092407,7,16,2,14,5,11,0,0,0,0,0,16,2,14,5,11,10,9.99808596132977,11.2228538732231,0.308685838803114,2020-02-17,2020,2
"8946","SP",3,"Sudeste",35049,"Campos do Jordão",74821,21984.3466092407,8,12,1,11,4,8,1,1,0,0,1,13,2,11,4,9,12,9.99808596132977,11.2228538732231,0.347303362377699,2020-02-24,2020,2
"8947","SP",3,"Sudeste",35049,"Campos do Jordão",74821,21984.3466092407,9,25,8,17,6,19,0,0,0,0,0,25,8,17,6,19,9,9.99808596132977,11.2228538732231,0.321222607724847,2020-03-02,2020,3
"8948","SP",3,"Sudeste",35049,"Campos do Jordão",74821,21984.3466092407,10,22,5,17,7,15,0,0,0,0,0,22,5,17,7,15,14,9.99808596132977,11.2228538732231,0.330293320634707,2020-03-09,2020,3
"8949","SP",3,"Sudeste",35049,"Campos do Jordão",74821,21984.3466092407,11,16,3,13,6,10,0,0,0,0,0,16,3,13,6,10,13,9.99808596132977,11.2228538732231,0.428520829169784,2020-03-16,2020,3
"8950","SP",3,"Sudeste",35049,"Campos do Jordão",74821,21984.3466092407,12,12,2,10,4,8,0,0,0,0,0,12,2,10,4,8,11,9.99808596132977,11.2228538732231,0.545492672339342,2020-03-23,2020,3
"8951","SP",3,"Sudeste",35049,"Campos do Jordão",74821,21984.3466092407,13,20,3,17,10,10,1,1,0,0,1,21,4,17,10,11,5,9.99808596132977,11.2228538732231,0.501368911968357,2020-03-30,2020,3
"8952","SP",3,"Sudeste",35049,"Campos do Jordão",74821,21984.3466092407,14,23,7,16,10,13,0,0,0,0,0,23,7,16,10,13,6,9.99808596132977,11.2228538732231,0.479989401840789,2020-04-06,2020,4
